model,id,category,text,intelligibility_1to5,naturalness_1to5,code_switch_handling_1to5,speaker_quality_1to5,roman_treated_as_english,silence_or_skip,end_of_clip_pop,notes
indic_parler,19,mixed_script,"Bhai please मेरा homework कर दे, मैं तुझे ₹100 दूंगा।",1,4,1,4,FALSE,TRUE,TRUE,"CER=0.53, WER_rom=1.0 → mostly wrong; UTMOS=3.87 + SQUIM_MOS=4.44 mean=4.16; PESQ=3.76; WER_en=1.0 equal to WER_rom; end_pop_db=11.07 + terminal=0.0054>0.005 → pop TRUE; transcript clearly missing >20% words."
springlab_f5,19,mixed_script,"Bhai please मेरा homework कर दे, मैं तुझे ₹100 दूंगा।",2,4,2,4,FALSE,FALSE,FALSE,"CER=0.45, WER_rom=0.4 → half intelligible (homework→'अलग'); UTMOS=3.60 + SQUIM_MOS=4.19 mean=3.9; PESQ=3.89; end_pop_db=-71 clean; WER_en=1.0 not better."
kokoro,20,mixed_script,Tumne वो new restaurant try kiya jo Connaught Place में khula hai?,1,4,1,5,FALSE,FALSE,FALSE,"CER=0.78, WER_rom=0.83 → mostly wrong (Tumne→टमनी, hai→हाए); UTMOS=4.43 + SQUIM_MOS=4.46 mean=4.45; PESQ=4.10 ≥4.0; WER_en=0.83 equal to WER_rom; end_pop=2.34 below threshold."
indicf5,20,mixed_script,Tumne वो new restaurant try kiya jo Connaught Place में khula hai?,1,3,1,4,FALSE,TRUE,TRUE,"CER=0.89, WER_rom=1.0 → mostly noise; duration=2.29s suggests truncation, transcript missing >20% words → skip TRUE and -1 naturalness from mean(UTMOS=3.87,SQUIM_MOS=4.14)=4 → 3; PESQ=4.01 ≥4.0 but terminal=0.0051>0.005 with end_pop=10.77 → pop TRUE → speaker -1 = 4."
indic_parler,20,mixed_script,Tumne वो new restaurant try kiya jo Connaught Place में khula hai?,2,3,2,4,FALSE,TRUE,FALSE,"CER=0.46, WER_rom=0.75 → about half-wrong (multiple words dropped: 'Tumne','new','Connaught'); UTMOS=3.50 vs SQUIM_MOS=4.46 disagree>0.7 → mean 3.98 -1 = 3; PESQ=3.94; transcript missing >20% so skip TRUE; end_pop=9.34 + terminal=0.0031<0.005 → no pop."
springlab_f5,20,mixed_script,Tumne वो new restaurant try kiya jo Connaught Place में khula hai?,1,2,1,5,FALSE,TRUE,FALSE,"CER=0.89, WER_rom=1.0, detected_lang=ur (transcript_roman is Urdu script) → mostly wrong; duration=2.29s shows truncation, transcript missing >20% → skip TRUE; UTMOS=3.35 vs SQUIM_MOS=4.44 disagree>0.7, mean 3.89→4, -1 disagreement, -1 truncation = 2; PESQ=4.07 ≥4.0; end_pop_db=-68 clean."
kokoro,21,mixed_script,"कल का event cancel हो गया, सबको message कर देना please।",2,4,2,5,FALSE,FALSE,FALSE,"CER=0.45, WER_rom=0.36; transcript_hi cleanly renders English nouns phonetically (इवेंट/कांसल/मैसेज/प्लीज); UTMOS=4.41+SQUIM_MOS=4.46 → naturalness 4; PESQ=4.20 → speaker 5; WER_en=0.64 not better than WER_rom → FALSE anglicization."
indicf5,21,mixed_script,"कल का event cancel हो गया, सबको message कर देना please।",1,4,1,5,FALSE,TRUE,FALSE,"CER=0.49 (near threshold) but transcript_hi missing 'event cancel message please' (>20% loss) → skip TRUE, intelligibility floored to 1; UTMOS=4.05+SQUIM_MOS=4.47 → 4; PESQ=4.06 → 5; WER_en=1.0 > WER_rom=0.55 → FALSE."
indic_parler,21,mixed_script,"कल का event cancel हो गया, सबको message कर देना please।",2,3,2,3,FALSE,FALSE,TRUE,"CER=0.45, WER_rom=0.64; UTMOS=2.73 vs SQUIM_MOS=4.47 disagree>0.7 → naturalness dropped to 3; end_pop_db=11.53 + terminal=0.006 → pop TRUE, PESQ=3.84 dropped 1 rank to 3; WER_en=0.64 = WER_rom → FALSE."
springlab_f5,21,mixed_script,"कल का event cancel हो गया, सबको message कर देना please।",1,3,1,3,FALSE,TRUE,FALSE,CER=0.58 → intelligibility 1; transcript drops 'event/cancel/message/please' entirely → skip TRUE; UTMOS=3.42 vs SQUIM_MOS=4.48 disagree>0.7 → naturalness 3; PESQ=3.46 → speaker 3; end_pop_db=-71 → no pop.
kokoro,22,mixed_script,"Boss को बता देना kal मैं leave पर रहूँगा, kuch personal काम है।",2,4,2,5,FALSE,FALSE,FALSE,"CER=0.43, WER_rom=0.54; transcript_hi covers all tokens phonetically (बॉस/लीफ/पर्सनल); UTMOS=4.25+SQUIM_MOS=4.46 → 4; PESQ=4.03 → 5; WER_en=0.69 > WER_rom=0.54 → FALSE anglicization."
indicf5,22,mixed_script,"Boss को बता देना kal मैं leave पर रहूँगा, kuch personal काम है।",1,4,1,5,FALSE,TRUE,FALSE,"CER=0.44 but transcript drops 'Boss/kuch personal' and mangles 'leave' → skip TRUE, intelligibility 1; UTMOS=4.09+SQUIM_MOS=4.47 → 4; PESQ=4.18 → 5; terminal=0.0023 < 0.005 → pop FALSE; WER_en=1.0 > WER_rom=0.54 → FALSE."
indic_parler,22,mixed_script,"Boss को बता देना kal मैं leave पर रहूँगा, kuch personal काम है।",2,4,2,4,FALSE,FALSE,FALSE,"CER=0.46, WER_rom=0.54; UTMOS=3.94+SQUIM_MOS=4.48 → naturalness 4; end_pop_db=10.19 but terminal=0.0033 < 0.005 → pop FALSE; PESQ=3.98 → speaker 4; WER_en=0.85 > WER_rom → FALSE anglicization."
springlab_f5,22,mixed_script,"Boss को बता देना kal मैं leave पर रहूँगा, kuch personal काम है।",1,3,1,5,FALSE,TRUE,FALSE,"CER=0.51, WER_rom=1.0 (transcript flagged as Urdu, lang=ur); transcript drops 'Boss/leave/kuch personal' → skip TRUE; UTMOS=3.76 vs SQUIM_MOS=4.47 disagree>0.7 → naturalness 3; PESQ=4.03 → speaker 5; end_pop_db=-71 → no pop."
kokoro,23,mixed_script,"Ye file को quickly review करो, deadline बहुत close है।",1,4,1,4,FALSE,FALSE,FALSE,"CER=0.62, WER_rom=0.7 → intelligibility 1; WER_en=0.5 not <0.30 so FALSE anglicization; UTMOS=4.35+SQUIM_MOS=4.42 → naturalness 4; PESQ=3.65 → speaker 4."
indicf5,23,mixed_script,"Ye file को quickly review करो, deadline बहुत close है।",1,4,1,4,FALSE,TRUE,TRUE,CER=0.6538 + WER_rom=0.70 → mostly wrong words; UTMOS=4.02/SQUIM_MOS=4.44 → naturalness=4; end_pop_db=6.21 with terminal=0.006 triggers pop flag.
indic_parler,23,mixed_script,"Ye file को quickly review करो, deadline बहुत close है।",1,3,1,4,FALSE,FALSE,FALSE,"CER=0.67, WER_rom=0.6 → intelligibility 1; UTMOS=3.78 vs SQUIM_MOS=4.46 disagree>0.7 → naturalness dropped to 3; PESQ=3.65 → 4; end_pop_db=9.96 but terminal=0.005 (not >0.005) → pop FALSE; WER_en=WER_rom=0.6 → FALSE."
springlab_f5,23,mixed_script,"Ye file को quickly review करो, deadline बहुत close है।",1,3,1,4,FALSE,TRUE,FALSE,CER=0.7692 + WER_rom=0.90 → garbled output; UTMOS=2.99 vs SQUIM_MOS=4.46 disagree>0.7 → naturalness dropped to 3; PESQ=3.74.
kokoro,24,english_with_NE,My friend Aishwarya from Chennai is visiting Bengaluru next week.,5,3,5,4,FALSE,TRUE,FALSE,WER_rom=0.0 + WER_en=0.0 → perfect English+NE rendering; UTMOS=4.50/SQUIM_MOS=4.47 → 4 but silence_mid_clip_s=0.54>0.5 drops naturalness to 3; PESQ=3.80.
indicf5,24,english_with_NE,My friend Aishwarya from Chennai is visiting Bengaluru next week.,1,3,1,3,FALSE,TRUE,FALSE,CER=1.0/WER_rom=1.0/WER_en=1.0 with detected_lang=ar → output is non-English gibberish; UTMOS=3.70 vs SQUIM_MOS=4.46 disagree>0.7 → naturalness=3; PESQ=3.42 → speaker=3.
indic_parler,24,english_with_NE,My friend Aishwarya from Chennai is visiting Bengaluru next week.,5,4,5,4,FALSE,FALSE,FALSE,WER_rom=0.0 + WER_en=0.0 → perfect English+NE; UTMOS=3.84/SQUIM_MOS=4.47 → naturalness=4; PESQ=3.92; end_pop_db=-13.66.
springlab_f5,24,english_with_NE,My friend Aishwarya from Chennai is visiting Bengaluru next week.,1,3,1,4,FALSE,TRUE,FALSE,CER=1.0/WER_rom=1.0 with detected_lang=ar → garbled non-English output; UTMOS=3.64 vs SQUIM_MOS=4.38 disagree>0.7 → naturalness=3; PESQ=3.61.
kokoro,25,english_with_NE,Mr. Khanna will join the meeting after he finishes lunch with Priya.,5,4,5,4,FALSE,FALSE,FALSE,WER_rom=0.0 + WER_en=0.0 → perfect rendering; UTMOS=4.51/SQUIM_MOS=4.45 → naturalness=4; PESQ=3.66; silence_mid=0.46<0.5.
indicf5,25,english_with_NE,Mr. Khanna will join the meeting after he finishes lunch with Priya.,1,3,1,4,FALSE,TRUE,FALSE,CER=1.0/WER_rom=1.0 with empty transcripts → severely truncated/wrong; UTMOS=3.46 vs SQUIM_MOS=4.41 disagree>0.7 → naturalness=3; PESQ=3.82; end_pop_db=9.1 but terminal=0.0 so no pop flag.
indic_parler,25,english_with_NE,Mr. Khanna will join the meeting after he finishes lunch with Priya.,5,4,5,4,FALSE,FALSE,FALSE,WER_rom=0.0 + WER_en=0.0 → perfect English+NE; UTMOS=3.97/SQUIM_MOS=4.42 → naturalness=4; PESQ=3.91; end_pop_db=11.23 but terminal=0.002<0.005 so no pop flag.
springlab_f5,25,english_with_NE,Mr. Khanna will join the meeting after he finishes lunch with Priya.,1,3,1,5,FALSE,TRUE,FALSE,CER=1.0/WER_rom=1.0 with empty transcript_roman → output unintelligible; UTMOS=3.53 vs SQUIM_MOS=4.39 disagree>0.7 → naturalness=3; PESQ=4.07 → speaker=5.
kokoro,26,english_with_NE,I love butter chicken from Karim's in Old Delhi.,5,4,5,3,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0 (perfect English NE rendering); UTMOS=4.47 + SQUIM_MOS=4.42 -> nat=4; PESQ=3.48 -> speaker=3; silence_mid=0.5 (not >0.5)."
indicf5,26,english_with_NE,I love butter chicken from Karim's in Old Delhi.,1,3,1,4,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, transcript garbled Kannada-script ('Er krazdo neodali'); UTMOS=3.46 vs SQUIM_MOS=4.36 disagree by 0.90 -> nat=3; PESQ=3.82 -> speaker=4; duration=1.45s (truncated, skip)."
indic_parler,26,english_with_NE,I love butter chicken from Karim's in Old Delhi.,4,4,4,5,FALSE,FALSE,FALSE,"WER_rom=0.2 (Karim's->Karims phonetic NE miss, +1 NE adjust to 4); UTMOS=4.18 + SQUIM_MOS=4.45 -> nat=4; PESQ=4.07 -> speaker=5; end_pop=5.4 (<6)."
springlab_f5,26,english_with_NE,I love butter chicken from Karim's in Old Delhi.,1,3,1,5,FALSE,TRUE,FALSE,"WER_rom=1.0, transcript_en='Or ahegaya' (truncated to 1.45s, missing >20% words); UTMOS=4.27 + SQUIM_MOS=4.37 -> nat=4 minus 1 (skip) = 3; PESQ=4.17 -> speaker=5."
kokoro,27,mixed_script,"Office में सब log lunch के लिए बाहर गए, तू भी आ ja yaar.",2,4,2,4,FALSE,FALSE,FALSE,CER=0.4444 (Devanagari-dominant mixed) -> intel=2; UTMOS=4.45 + SQUIM_MOS=4.44 -> nat=4; PESQ=3.98 -> speaker=4; WER_en=0.857 > WER_rom=0.571 (not anglicized); silence_mid=0.42 (<0.5).
indicf5,27,mixed_script,"Office में सब log lunch के लिए बाहर गए, तू भी आ ja yaar.",2,4,2,5,FALSE,FALSE,FALSE,"CER=0.4444, WER_rom=0.4286 -> intel=2; UTMOS=4.08 + SQUIM_MOS=4.44 -> nat=4; PESQ=4.27 -> speaker=5; end_pop=8.39 but terminal=0.0016 (<0.005) so no pop; WER_en=1.0 >> WER_rom=0.43 (not anglicized)."
indic_parler,27,mixed_script,"Office में सब log lunch के लिए बाहर गए, तू भी आ ja yaar.",1,3,1,3,FALSE,FALSE,FALSE,CER=0.5556 (>0.5) -> intel=1; UTMOS=3.38 vs SQUIM_MOS=4.45 disagree by 1.07 -> nat=3; PESQ=3.39 -> speaker=3; WER_en=0.857 not better than WER_rom=0.786.
springlab_f5,27,mixed_script,"Office में सब log lunch के लिए बाहर गए, तू भी आ ja yaar.",2,3,2,5,FALSE,FALSE,FALSE,CER=0.4815 -> intel=2; UTMOS=3.47 vs SQUIM_MOS=4.41 disagree by 0.94 -> nat=3; PESQ=4.02 -> speaker=5; WER_en=1.0 >> WER_rom=0.571 (not anglicized).
kokoro,28,english_with_NE,Rohan is flying from Mumbai to Bengaluru tomorrow morning for work.,5,3,5,4,FALSE,TRUE,FALSE,"WER_rom=0.0, WER_en=0.0 (Mumbai/Bengaluru/Rohan all clean); UTMOS=4.46 + SQUIM_MOS=4.45 -> nat=4 minus 1 (silence_mid=0.52>0.5) = 3; PESQ=3.51 -> speaker=4; end_pop=5.92 (<6)."
indicf5,28,english_with_NE,Rohan is flying from Mumbai to Bengaluru tomorrow morning for work.,1,3,1,5,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=2.03s for long NE sentence (severe truncation, transcript 'Rahencha menuda chononi hanwar'); UTMOS=2.98 vs SQUIM_MOS=4.02 disagree >0.7 so naturalness dropped to 3; PESQ=4.14 → speaker_quality=5; end_pop_db=11.08 but terminal_sample_abs=0.0 → no pop."
indic_parler,28,english_with_NE,Rohan is flying from Mumbai to Bengaluru tomorrow morning for work.,5,3,5,4,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0 (perfect NE rendering); UTMOS=3.55 vs SQUIM_MOS=4.44 disagree by 0.89 -> nat=3; PESQ=3.85 -> speaker=4; end_pop=9.52 but terminal=0.0023 (<0.005) so no pop."
springlab_f5,28,english_with_NE,Rohan is flying from Mumbai to Bengaluru tomorrow morning for work.,1,3,1,4,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=2.03s with garbled transcript 'Oruse, aruhan, harhua' → severe truncation; UTMOS=3.34 vs SQUIM_MOS=4.47 disagree >0.7, naturalness dropped to 3; PESQ=3.53 → speaker_quality=4; end_pop_db=-74.75 → no pop."
kokoro,29,english_with_NE,Let's grab biryani from Paradise in Hyderabad this weekend.,5,5,5,4,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0, CER=0.10 (Indian NE phonetic variation); UTMOS=4.52 + SQUIM_MOS=4.41 → naturalness=5; PESQ=3.79 → speaker_quality=4; silence_mid=0.4s (under threshold); end_pop=1.45 dB → no pop."
indicf5,29,english_with_NE,Let's grab biryani from Paradise in Hyderabad this weekend.,1,3,1,4,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=1.78s for long sentence, transcript 'Adi and eran hansi' indicates severe truncation; UTMOS=4.19 vs SQUIM_MOS=3.22 disagree >0.7 → naturalness dropped to 3; PESQ=3.54 → speaker_quality=4; end_pop_db=-64.05 → no pop."
indic_parler,29,english_with_NE,Let's grab biryani from Paradise in Hyderabad this weekend.,5,3,5,5,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0, CER=0.087 (NE phonetic variation hedrabad); UTMOS=3.85 vs SQUIM_MOS=4.43 disagree >0.7 → naturalness dropped to 3; PESQ=4.10 → speaker_quality=5; end_pop_db=10.75 but terminal=0.0006 (<0.005) → no pop."
springlab_f5,29,english_with_NE,Let's grab biryani from Paradise in Hyderabad this weekend.,1,4,1,5,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=1.78s for long sentence with garbled transcript 'Or vai hamanakaga' → severe truncation; UTMOS=3.95 + SQUIM_MOS=4.44 mean=4.2 → naturalness=4; PESQ=4.11 → speaker_quality=5; end_pop_db=-68.12 → no pop."
kokoro,30,english_with_NE,She just got hired at Tata Consultancy Services in Pune.,5,4,5,4,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0, CER=0.036 (clean rendering of Tata/Pune); UTMOS=4.47 + SQUIM_MOS=4.45 mean=4.46 → naturalness=4; PESQ=3.66 → speaker_quality=4; silence_mid=0.48s (just under threshold); end_pop=-2.26 dB → no pop."
indicf5,30,english_with_NE,She just got hired at Tata Consultancy Services in Pune.,1,4,1,5,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=1.69s for long sentence with garbled transcript 'Ayonanji saravajay' → severe truncation; UTMOS=3.97 + SQUIM_MOS=4.43 mean=4.2 → naturalness=4; PESQ=4.17 → speaker_quality=5; end_pop_db=-0.83 → no pop."
indic_parler,30,english_with_NE,She just got hired at Tata Consultancy Services in Pune.,5,3,5,4,FALSE,FALSE,FALSE,"WER_rom=0.0, WER_en=0.0, CER=0.073 (Pune→pulante NE phonetic); UTMOS=3.62 vs SQUIM_MOS=4.46 disagree >0.7 → naturalness dropped to 3; PESQ=3.84 → speaker_quality=4; end_pop_db=15.22 but terminal=0.0047 (<0.005) → no pop flagged."
springlab_f5,30,english_with_NE,She just got hired at Tata Consultancy Services in Pune.,1,4,1,5,FALSE,TRUE,FALSE,"WER_rom=1.0, WER_en=1.0, duration=1.69s with garbled transcript 'Pushot kahabanaldeha' → severe truncation; UTMOS=4.0 + SQUIM_MOS=4.43 mean=4.22 → naturalness=4; PESQ=4.19 → speaker_quality=5; end_pop_db=-73.21 → no pop."
